Categories,VAS Eligible,Activities,1 oz.,2 oz.,3 oz.,4 oz.,5 oz.,6 oz.,7 oz.,8 oz.,9 oz.,10 oz.,11 oz.,12 oz.,13 oz.,14 oz.,15 oz.,15.99 oz.,1 lb.,2 lb.,3 lb.,4 lb.,5 lb.,6 lb.,7 lb.,8 lb.,9 lb.,10 lb.,11 lb.,12 lb.,13 lb.,14 lb.,15 lb.,16 lb.,17 lb.,18 lb.,19 lb.,20 lb.,21 lb.,22 lb.,23 lb.,24 lb.,25 lb.,26 lb.,27 lb.,28 lb.,29 lb.,30 lb.,31 lb.,32 lb.,33 lb.,34 lb.,35 lb.,36 lb.,37 lb.,38 lb.,39 lb.,40 lb.,41 lb.,42 lb.,43 lb.,44 lb.,45 lb.,46 lb.,47 lb.,48 lb.,49 lb.,50 lb.,51 lb.,52 lb.,53 lb.,54 lb.,55 lb.
Electronics -> Computers -> Laptops,Y,"Detailed Inspect for Damage, test functionality, clean product, accessorize, replace/clean packaging",,,,,,,,,,,,,,,,,,13.530350694444445,15.108891608796299,16.687432523148154,18.265973437500005,21.005869453125005,23.745765468750005,26.485661484375004,29.2255575,31.965453515625,34.362862529296876,36.76027154296875,39.15768055664063,41.555089570312504,43.95249858398438,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Electronics -> Computers -> Monitors,Y,"Detailed Inspect for Damage, test functionality, clean product, accessorize, replace/clean packaging",,,,,,,,,,,,,,,,,,,,,16.034765625,18.439980468749997,20.845195312499996,23.25041015625,25.655625,28.06083984375,30.165402832031248,32.2699658203125,34.37452880859375,36.479091796875004,38.583654785156256,40.68821777343751,42.79278076171876,44.897343750000005,47.00190673828125,49.1064697265625,49.110189913663,49.11403721687446,49.11802067464762,49.12215032666228,49.126437367512466,49.13089433107272,49.13553531320421,49.14037624278721,49.14543521423986,49.15073289906409,49.15629306009097,49.16214320080777,49.168315394725646,49.174847358235525,49.18178385812187,49.18917858739464,49.19709670984322,49.20561838148543,49.21484373661931,49.22490013614128,49.235953033434065,49.24822286588333,49.262012484397324,49.27775413981785,49.29609555348207,49.31807190185429,49.345492391073265,49.381969950973655,49.43652048373379,61.38308715820313,,,,,
Electronics -> Computers -> Networking,Y,"Detailed Inspect for Damage, test functionality, clean product, replace/clean packaging",12.085664930555556,12.085664930555556,12.085664930555556,12.085664930555556,12.085664930555556,12.085664930555556,12.085664930555556,12.085664930555556,13.596373046875,15.107081163194444,16.61778927951389,18.128497395833335,19.639205512152778,21.149913628472223,22.660621744791666,24.17132986111111,24.17132986111111,24.17132986111111,26.99131834490741,29.811306828703707,32.6312953125,37.525989609375,42.420683906250005,47.315378203125,52.210072499999995,57.104766796875,61.387624306640625,65.67048181640625,69.95333932617187,74.23619683593749,78.51905434570311,82.80191185546873,87.08476936523437,91.36762687499998,95.6504843847656,99.93334189453124,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Electronics -> Digital Picture Frames,Y,"Detailed Inspect for Damage, test functionality, clean product, replace/clean packaging",1.986697916666667,1.986697916666667,1.986697916666667,1.986697916666667,1.986697916666667,1.986697916666667,1.986697916666667,1.986697916666667,2.2350351562500004,2.483372395833334,2.7317096354166672,2.980046875,3.2283841145833336,3.476721354166667,3.7250585937500005,3.973395833333334,3.973395833333334,3.973395833333334,4.436958680555556,4.900521527777778,5.364084375,6.16869703125,6.9733096875,7.777922343749999,8.582535,9.387147656249999,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Drone,,,,,,2.043927083333333,2.043927083333333,2.043927083333333,2.043927083333333,2.043927083333333,2.29941796875,2.5549088541666665,2.810399739583333,3.0658906249999998,3.3213815104166664,3.576872395833333,3.8323632812499997,4.087854166666666,4.087854166666666,4.087854166666666,4.564770486111111,5.041686805555555,5.518603125,6.34639359375,7.1741840625,8.00197453125,8.829764999999998,9.65755546875,10.381872128906249,11.106188789062498,11.830505449218748,12.554822109374998,13.279138769531247,14.003455429687497,14.727772089843747,15.452088749999996,16.176405410156246,16.900722070312497,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Electronics -> Drones & Quadcopters -> Accessories,N,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Electronics -> Drones & Quadcopters -> Drones & Quadcopters Vehicles,Y,"Detailed Inspect for Damage, test functionality, clean product, replace/clean packaging",,,,,,,,2.043927083333333,2.29941796875,2.5549088541666665,2.810399739583333,3.0658906249999998,3.3213815104166664,3.576872395833333,3.8323632812499997,4.087854166666666,4.087854166666666,4.087854166666666,4.564770486111111,5.041686805555555,5.518603125,6.34639359375,7.1741840625,8.00197453125,8.829764999999998,9.65755546875,10.381872128906249,11.106188789062498,11.830505449218748,12.554822109374998,13.279138769531247,14.003455429687497,14.727772089843747,15.452088749999996,16.176405410156246,16.900722070312497,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
GPS,,,2.043927083333333,2.043927083333333,2.043927083333333,2.043927083333333,2.043927083333333,2.043927083333333,2.043927083333333,2.043927083333333,2.29941796875,2.5549088541666665,2.810399739583333,3.0658906249999998,3.3213815104166664,3.576872395833333,3.8323632812499997,4.087854166666666,4.087854166666666,4.087854166666666,4.564770486111111,5.041686805555555,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Electronics -> GPS & Navigation -> GPS Unit,Y,"Detailed Inspect for Damage, test functionality, clean product, replace/clean packaging",,,,,,,,2.043927083333333,2.29941796875,2.5549088541666665,2.810399739583333,3.0658906249999998,3.3213815104166664,3.576872395833333,3.8323632812499997,4.087854166666666,4.087854166666666,4.087854166666666,4.564770486111111,5.041686805555555,5.518603125,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Electronics -> GPS & Navigation -> GPS Accessories,N,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Headphones,,,11.783604166666667,11.783604166666667,11.783604166666667,11.783604166666667,11.783604166666667,11.783604166666667,11.783604166666667,11.783604166666667,13.2565546875,14.729505208333332,16.202455729166665,17.67540625,19.148356770833335,20.621307291666668,22.0942578125,23.567208333333333,23.567208333333333,23.567208333333333,26.316715972222223,29.066223611111113,31.81573125,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Electronics -> Headphones & Portable Speakers -> Accessories,N,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Electronics -> Headphones & Portable Speakers -> In Ear Headphones,Y,"Detailed Inspect for Damage, test functionality, clean product, accessorize, replace/clean packaging",11.783604166666667,11.783604166666667,11.783604166666667,11.783604166666667,11.783604166666667,11.783604166666667,11.783604166666667,11.783604166666667,13.2565546875,14.729505208333332,16.202455729166665,17.67540625,19.148356770833335,20.621307291666668,22.0942578125,23.567208333333333,23.567208333333333,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Electronics -> Headphones & Portable Speakers -> Over Ear Headphones,Y,"Detailed Inspect for Damage, test functionality, clean product, accessorize, replace/clean packaging",11.783604166666667,11.783604166666667,11.783604166666667,11.783604166666667,11.783604166666667,11.783604166666667,11.783604166666667,11.783604166666667,13.2565546875,14.729505208333332,16.202455729166665,17.67540625,19.148356770833335,20.621307291666668,22.0942578125,23.567208333333333,23.567208333333333,23.567208333333333,26.316715972222223,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Electronics -> Headphones & Portable Speakers -> Portable Speakers,Y,"Detailed Inspect for Damage, test functionality, clean product, accessorize, replace/clean packaging",11.783604166666667,11.783604166666667,11.783604166666667,11.783604166666667,11.783604166666667,11.783604166666667,11.783604166666667,11.783604166666667,13.2565546875,14.729505208333332,16.202455729166665,17.67540625,19.148356770833335,20.621307291666668,22.0942578125,23.567208333333333,23.567208333333333,23.567208333333333,26.316715972222223,29.066223611111113,31.81573125,36.5880909375,41.360450625,46.1328103125,50.90517,55.6775296875,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Home Audio,,,2.043927083333333,2.043927083333333,2.043927083333333,2.043927083333333,2.043927083333333,2.043927083333333,2.043927083333333,2.043927083333333,2.29941796875,2.5549088541666665,2.810399739583333,3.0658906249999998,3.3213815104166664,3.576872395833333,3.8323632812499997,4.087854166666666,4.087854166666666,4.087854166666666,4.564770486111111,5.041686805555555,5.518603125,6.34639359375,7.1741840625,8.00197453125,8.829764999999998,9.65755546875,10.381872128906249,11.106188789062498,11.830505449218748,12.554822109374998,13.279138769531247,14.003455429687497,14.727772089843747,15.452088749999996,16.176405410156246,16.900722070312497,16.9018578715269,16.903032522449138,16.90424878686891,16.90550973483815,16.906818789693318,16.90817978446693,16.909597030032597,16.91107539804026,16.91262042266997,16.914238426573664,16.915936678251615,16.91772359077693,16.91960897563227,16.921604371084005,16.923723473007797,16.925982709091066,16.92840201777701,16.931005926319266,16.933825077301503,16.93689844791044,16.940276677055586,16.944027237907587,16.94824283805878,16.953055810120798,16.958664475144683,16.965385826939436,16.973773965570384,16.98493560165189,17.001633049177048,21.125902587890625,27.46367336425781,33.801444140624994,40.13921491699218,46.47698569335937,52.814756469726554
Electronics -> Home Audio & Theater -> Accessories,N,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Electronics -> Home Audio & Theater -> Clock Radio,Y,"Detailed Inspect for Damage, test functionality, clean product, replace/clean packaging",2.043927083333333,2.043927083333333,2.043927083333333,2.043927083333333,2.043927083333333,2.043927083333333,2.043927083333333,2.043927083333333,2.29941796875,2.5549088541666665,2.810399739583333,3.0658906249999998,3.3213815104166664,3.576872395833333,3.8323632812499997,4.087854166666666,4.087854166666666,4.087854166666666,4.564770486111111,5.041686805555555,5.518603125,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Electronics -> Home Audio & Theater -> DVD & Blu-ray Players,Y,"Detailed Inspect for Damage, test functionality, clean product, replace/clean packaging",2.043927083333333,2.043927083333333,2.043927083333333,2.043927083333333,2.043927083333333,2.043927083333333,2.043927083333333,2.043927083333333,2.29941796875,2.5549088541666665,2.810399739583333,3.0658906249999998,3.3213815104166664,3.576872395833333,3.8323632812499997,4.087854166666666,4.087854166666666,4.087854166666666,4.564770486111111,5.041686805555555,5.518603125,6.34639359375,7.1741840625,8.00197453125,8.829764999999998,9.65755546875,10.381872128906249,11.106188789062498,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Electronics -> Home Audio & Theater -> Home Theatre In a Box,Y,"Detailed Inspect for Damage, test functionality, clean product, replace/clean packaging",,,,,,,,,,,,,,,,,,,,,5.518603125,6.34639359375,7.1741840625,8.00197453125,8.829764999999998,9.65755546875,10.381872128906249,11.106188789062498,11.830505449218748,12.554822109374998,13.279138769531247,14.003455429687497,14.727772089843747,15.452088749999996,16.176405410156246,16.900722070312497,16.9018578715269,16.903032522449138,16.90424878686891,16.90550973483815,16.906818789693318,16.90817978446693,16.909597030032597,16.91107539804026,16.91262042266997,16.914238426573664,16.915936678251615,16.91772359077693,16.91960897563227,16.921604371084005,16.923723473007797,16.925982709091066,16.92840201777701,16.931005926319266,16.933825077301503,16.93689844791044,16.940276677055586,16.944027237907587,16.94824283805878,16.953055810120798,16.958664475144683,16.965385826939436,16.973773965570384,16.98493560165189,17.001633049177048,21.125902587890625,27.46367336425781,33.801444140624994,40.13921491699218,46.47698569335937,52.814756469726554
Electronics -> Home Audio & Theater -> Media Streaming Players (IPTV),Y,"Detailed Inspect for Damage, test functionality, clean product, replace/clean packaging",,,,,,,,1.986697916666667,2.2350351562500004,2.483372395833334,2.7317096354166672,2.980046875,3.2283841145833336,3.476721354166667,3.7250585937500005,3.973395833333334,3.973395833333334,3.973395833333334,4.436958680555556,4.900521527777778,5.364084375,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"Electronics -> Home Audio & Theater -> Receivers, CD Players, Turntables",Y,"Detailed Inspect for Damage, test functionality, clean product, replace/clean packaging",,,,,,,,,,,,,,,,,,,,,5.518603125,6.34639359375,7.1741840625,8.00197453125,8.829764999999998,9.65755546875,10.381872128906249,11.106188789062498,11.830505449218748,12.554822109374998,13.279138769531247,14.003455429687497,14.727772089843747,15.452088749999996,16.176405410156246,16.900722070312497,16.9018578715269,16.903032522449138,16.90424878686891,16.90550973483815,16.906818789693318,16.90817978446693,16.909597030032597,16.91107539804026,16.91262042266997,16.914238426573664,16.915936678251615,16.91772359077693,16.91960897563227,16.921604371084005,16.923723473007797,16.925982709091066,16.92840201777701,16.931005926319266,16.933825077301503,16.93689844791044,16.940276677055586,16.944027237907587,16.94824283805878,16.953055810120798,16.958664475144683,16.965385826939436,16.973773965570384,16.98493560165189,17.001633049177048,21.125902587890625,,,,,
Electronics -> Home Audio & Theater -> Receivers,Y,"Detailed Inspect for Damage, test functionality, clean product, replace/clean packaging",,,,,,,,,,,,,,,,,,,,,5.518603125,6.34639359375,7.1741840625,8.00197453125,8.829764999999998,9.65755546875,10.381872128906249,11.106188789062498,11.830505449218748,12.554822109374998,13.279138769531247,14.003455429687497,14.727772089843747,15.452088749999996,16.176405410156246,16.900722070312497,16.9018578715269,16.903032522449138,16.90424878686891,16.90550973483815,16.906818789693318,16.90817978446693,16.909597030032597,16.91107539804026,16.91262042266997,16.914238426573664,16.915936678251615,16.91772359077693,16.91960897563227,16.921604371084005,16.923723473007797,16.925982709091066,16.92840201777701,16.931005926319266,16.933825077301503,16.93689844791044,16.940276677055586,16.944027237907587,16.94824283805878,16.953055810120798,16.958664475144683,16.965385826939436,16.973773965570384,16.98493560165189,17.001633049177048,21.125902587890625,,,,,
Electronics -> Home Audio & Theater -> Shelf Stereo System,Y,"Detailed Inspect for Damage, test functionality, clean product, replace/clean packaging",,,,,,,,,,,,,,,,,,,,,5.518603125,6.34639359375,7.1741840625,8.00197453125,8.829764999999998,9.65755546875,10.381872128906249,11.106188789062498,11.830505449218748,12.554822109374998,13.279138769531247,14.003455429687497,14.727772089843747,15.452088749999996,16.176405410156246,16.900722070312497,16.9018578715269,16.903032522449138,16.90424878686891,16.90550973483815,16.906818789693318,16.90817978446693,16.909597030032597,16.91107539804026,16.91262042266997,16.914238426573664,16.915936678251615,16.91772359077693,16.91960897563227,16.921604371084005,16.923723473007797,16.925982709091066,16.92840201777701,16.931005926319266,16.933825077301503,16.93689844791044,16.940276677055586,16.944027237907587,16.94824283805878,16.953055810120798,16.958664475144683,16.965385826939436,16.973773965570384,16.98493560165189,17.001633049177048,21.125902587890625,,,,,
Electronics -> Home Audio & Theater -> Speakers,Y,"Detailed Inspect for Damage, test functionality, clean product, replace/clean packaging",,,,,,,,,,,,,,,,,,4.087854166666666,4.564770486111111,5.041686805555555,5.518603125,6.34639359375,7.1741840625,8.00197453125,8.829764999999998,9.65755546875,10.381872128906249,11.106188789062498,11.830505449218748,12.554822109374998,13.279138769531247,14.003455429687497,14.727772089843747,15.452088749999996,16.176405410156246,16.900722070312497,16.9018578715269,16.903032522449138,16.90424878686891,16.90550973483815,16.906818789693318,16.90817978446693,16.909597030032597,16.91107539804026,16.91262042266997,16.914238426573664,16.915936678251615,16.91772359077693,16.91960897563227,16.921604371084005,16.923723473007797,16.925982709091066,16.92840201777701,16.931005926319266,16.933825077301503,16.93689844791044,16.940276677055586,16.944027237907587,16.94824283805878,16.953055810120798,16.958664475144683,16.965385826939436,16.973773965570384,16.98493560165189,17.001633049177048,21.125902587890625,27.46367336425781,33.801444140624994,40.13921491699218,46.47698569335937,52.814756469726554
Electronics -> Home Phones -> Accessories,N,"Detailed Inspect for Damage, test functionality, clean product, replace/clean packaging",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Electronics -> Home Phones -> Cordless / Corded Phones,Y,"Detailed Inspect for Damage, test functionality, clean product, replace/clean packaging",,,,,,,,,,,,,,,,,4.087854166666666,4.087854166666666,4.564770486111111,5.041686805555555,5.518603125,6.34639359375,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Audio Video,,,2.043927083333333,2.043927083333333,2.043927083333333,2.043927083333333,2.043927083333333,2.043927083333333,2.043927083333333,2.043927083333333,2.29941796875,2.5549088541666665,2.810399739583333,3.0658906249999998,3.3213815104166664,3.576872395833333,3.8323632812499997,4.087854166666666,4.087854166666666,4.087854166666666,4.564770486111111,5.041686805555555,5.518603125,6.34639359375,7.1741840625,8.00197453125,8.829764999999998,9.65755546875,10.381872128906249,11.106188789062498,11.830505449218748,12.554822109374998,13.279138769531247,14.003455429687497,14.727772089843747,15.452088749999996,16.176405410156246,16.900722070312497,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"Electronics -> Portable Audio, Video Player -> Accessories",N,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"Electronics -> Portable Audio, Video Player -> Apple iPods",Y,"Detailed Inspect for Damage, test functionality, clean product, accessorize, replace/clean packaging",2.043927083333333,2.043927083333333,2.043927083333333,2.043927083333333,2.043927083333333,2.043927083333333,2.043927083333333,2.043927083333333,2.29941796875,2.5549088541666665,2.810399739583333,3.0658906249999998,3.3213815104166664,3.576872395833333,3.8323632812499997,4.087854166666666,4.087854166666666,4.087854166666666,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"Electronics -> Portable Audio, Video Player -> Boombox",Y,"Detailed Inspect for Damage, test functionality, clean product, accessorize, replace/clean packaging",,,,,,,,,,,,,,,,,,4.087854166666666,4.564770486111111,5.041686805555555,5.518603125,6.34639359375,7.1741840625,8.00197453125,8.829764999999998,9.65755546875,10.381872128906249,11.106188789062498,11.830505449218748,12.554822109374998,13.279138769531247,14.003455429687497,14.727772089843747,15.452088749999996,16.176405410156246,16.900722070312497,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"Electronics -> Portable Audio, Video Player -> Media, CD, Tape, Mini Disc",N,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"Electronics -> Portable Audio, Video Player -> Recorders",N,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Printing,N,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"Electronics -> Printers, Scanners & Faxes -> 3D",N,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"Electronics -> Printers, Scanners & Faxes -> All-In-One",N,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"Electronics -> Printers, Scanners & Faxes -> Faxes",N,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"Electronics -> Printers, Scanners & Faxes -> Ink, Toner, Accessories & Supplies",N,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Printers / Scanners,,,2.043927083333333,2.043927083333333,2.043927083333333,2.043927083333333,2.043927083333333,2.043927083333333,2.043927083333333,2.043927083333333,2.29941796875,2.5549088541666665,2.810399739583333,3.0658906249999998,3.3213815104166664,3.576872395833333,3.8323632812499997,4.087854166666666,4.087854166666666,4.087854166666666,4.564770486111111,5.041686805555555,5.518603125,6.34639359375,7.1741840625,8.00197453125,8.829764999999998,9.65755546875,10.381872128906249,11.106188789062498,11.830505449218748,12.554822109374998,13.279138769531247,14.003455429687497,14.727772089843747,15.452088749999996,16.176405410156246,16.900722070312497,16.90168016113281,16.902671064821938,16.903697117184198,16.90476091296921,16.905865345641875,16.907013655095547,16.908209485291916,16.909456954414246,16.91076074094284,16.912126190196794,16.91355944747492,16.915067626186133,16.91665902261913,16.91834339379371,16.920132322022493,16.922039700827874,16.92408239416464,16.92628114884477,16.928661886622006,16.93125758278853,16.934111082792,16.937279481510895,16.940841235853053,16.94490835086961,16.94964870714741,16.95533068521645,16.96242349457474,16.971864490251193,16.98599387153568,21.125902587890625,27.46367336425781,33.801444140624994,40.13921491699218,46.47698569335937,52.814756469726554
"Electronics -> Printers, Scanners & Faxes -> Inkjet",N,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"Electronics -> Printers, Scanners & Faxes -> Laser",Y,"Detailed Inspect for Damage, test functionality, clean product, replace/clean packaging",,,,,,,,,,,,,,,,,,,,,,,,,,9.65755546875,10.381872128906249,11.106188789062498,11.830505449218748,12.554822109374998,13.279138769531247,14.003455429687497,14.727772089843747,15.452088749999996,16.176405410156246,16.900722070312497,16.90168016113281,16.902671064821938,16.903697117184198,16.90476091296921,16.905865345641875,16.907013655095547,16.908209485291916,16.909456954414246,16.91076074094284,16.912126190196794,16.91355944747492,16.915067626186133,16.91665902261913,16.91834339379371,16.920132322022493,16.922039700827874,16.92408239416464,16.92628114884477,16.928661886622006,16.93125758278853,16.934111082792,16.937279481510895,16.940841235853053,16.94490835086961,16.94964870714741,16.95533068521645,16.96242349457474,16.971864490251193,16.98599387153568,21.125902587890625,27.46367336425781,33.801444140624994,40.13921491699218,46.47698569335937,52.814756469726554
"Electronics -> Printers, Scanners & Faxes -> Photo, Thermal & Dot Matrix",Y,"Detailed Inspect for Damage, test functionality, clean product, replace/clean packaging",,,,,,,,,,,,,,,,,,,4.564770486111111,5.041686805555555,5.518603125,6.34639359375,7.1741840625,8.00197453125,8.829764999999998,9.65755546875,10.381872128906249,11.106188789062498,11.830505449218748,12.554822109374998,13.279138769531247,14.003455429687497,14.727772089843747,15.452088749999996,16.176405410156246,16.900722070312497,16.90168016113281,16.902671064821938,16.903697117184198,16.90476091296921,16.905865345641875,16.907013655095547,16.908209485291916,16.909456954414246,16.91076074094284,16.912126190196794,16.91355944747492,16.915067626186133,16.91665902261913,16.91834339379371,16.920132322022493,16.922039700827874,16.92408239416464,16.92628114884477,16.928661886622006,16.93125758278853,,,,,,,,,,,,,,,
"Electronics -> Printers, Scanners & Faxes -> Scanners",Y,"Detailed Inspect for Damage, test functionality, clean product, replace/clean packaging",,,,,,,,,,,,,,,,,,4.087854166666666,4.564770486111111,5.041686805555555,5.518603125,6.34639359375,7.1741840625,8.00197453125,8.829764999999998,9.65755546875,10.381872128906249,11.106188789062498,11.830505449218748,12.554822109374998,13.279138769531247,14.003455429687497,14.727772089843747,15.452088749999996,16.176405410156246,16.900722070312497,16.90168016113281,16.902671064821938,16.903697117184198,16.90476091296921,16.905865345641875,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Tablets,,,,,,,,,,12.39075,13.93959375,15.4884375,17.03728125,18.586125000000003,20.134968750000002,21.683812500000002,23.23265625,24.7815,24.7815,24.7815,27.672675,30.563850000000002,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Electronics -> Tablets & eReaders -> Apple iPads,Y,"Detailed Inspect for Damage, test functionality, clean product, accessorize, replace/clean packaging",,,,,,,,,,,,18.586125000000003,20.134968750000002,21.683812500000002,23.23265625,24.7815,24.7815,24.7815,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Electronics -> Tablets & eReaders -> Microsoft Surface,Y,"Detailed Inspect for Damage, test functionality, clean product, accessorize, replace/clean packaging",,,,,,,,,,,,,,,,,24.7815,24.7815,27.672675,30.563850000000002,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Electronics -> Tablets & eReaders -> Other,Y,"Detailed Inspect for Damage, test functionality, clean product, accessorize, replace/clean packaging",,,,,,,,12.39075,13.93959375,15.4884375,17.03728125,18.586125000000003,20.134968750000002,21.683812500000002,23.23265625,24.7815,24.7815,24.7815,27.672675,30.563850000000002,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Electronics -> Tablets & eReaders -> Samsung,Y,"Detailed Inspect for Damage, test functionality, clean product, accessorize, replace/clean packaging",,,,12.39075,12.39075,12.39075,12.39075,12.39075,13.93959375,15.4884375,17.03728125,18.586125000000003,20.134968750000002,21.683812500000002,23.23265625,24.7815,24.7815,24.7815,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Tablet Accessories,,,,,,1.7516979166666666,1.7516979166666666,1.7516979166666666,1.7516979166666666,1.7516979166666666,1.97066015625,2.189622395833333,2.4085846354166667,2.627546875,2.846509114583333,3.0654713541666667,3.2844335937499998,3.5033958333333333,3.5033958333333333,3.5033958333333333,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Electronics -> Tablets & eReaders -> Accessories -> Apple iPad,Y,"Detailed Inspect for Damage, test functionality, clean product, accessorize, replace/clean packaging",,,,1.7516979166666666,1.7516979166666666,1.7516979166666666,1.7516979166666666,1.7516979166666666,1.97066015625,2.189622395833333,2.4085846354166667,2.627546875,2.846509114583333,3.0654713541666667,3.2844335937499998,3.5033958333333333,3.5033958333333333,3.5033958333333333,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Electronics -> Tablets & eReaders -> Accessories -> Microsoft Surface,N,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Electronics -> Tablets & eReaders -> Accessories -> Other,N,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Electronics -> Tablets & eReaders -> Accessories -> Samsung,N,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
TV,,,,,,,,,,,,,,,,,,,,,13.263324652777778,14.649045138888887,16.034765625,18.439980468749997,20.845195312499996,23.25041015625,25.655625,28.06083984375,30.165402832031248,32.2699658203125,34.37452880859375,36.479091796875004,38.583654785156256,40.68821777343751,42.79278076171876,44.897343750000005,47.00190673828125,49.1064697265625,49.10748014775029,49.10852519597325,49.10960733695721,49.110729309833815,49.11189416913804,49.11310533519485,49.11436665499013,49.11568247625804,49.11705773838569,49.11849808493502,49.120010004260415,49.12160100708529,49.12327985334459,49.12505684566335,49.12694421443401,49.12895663109442,49.13111190449306,49.13343194475647,49.135944128272136,49.13868328235235,49.14169466100474,49.145038571867715,49.148797891410425,49.153090941505496,49.15809508323154,49.16409387535004,49.17158310810292,49.1815533418295,49.196477920093045,54.01711669921876,55.09745903320314,56.17780136718751,57.25814370117189,58.338486035156265,59.418828369140634
